"","is_senior_citizen","monthly_charges","total_charges","churn","payment_type_Bank transfer (automatic)","payment_type_Credit card (automatic)","payment_type_Electronic check","phone_service_1","phone_service_2","internet_service_1","internet_service_2","tenure"
"1321",1,63.55,1381.8,0,0,0,0,0,1,1,0,21
"1322",0,80.75,4116.9,0,0,0,1,0,1,0,1,50
"1323",0,20.05,75.45,0,0,0,0,1,0,0,0,3
"1324",1,74.6,239.05,0,1,0,0,1,0,0,1,3
"1325",1,45.25,45.25,0,1,0,0,1,0,1,0,1
"1326",0,55.7,2237.55,0,1,0,0,0,1,1,0,40
"1327",0,103.75,5969.95,0,1,0,0,0,1,0,1,57
"1328",0,65.7,134.35,1,0,0,0,1,0,1,0,2
"1329",1,105.25,6786.4,1,1,0,0,0,1,0,1,64
"1330",0,79.55,151.75,0,0,0,1,0,1,0,1,1
"1331",1,71.45,371.6,0,0,0,0,1,0,0,1,5
"1332",0,79.45,145.15,0,0,0,1,0,1,0,1,1
"1333",0,71,71,1,0,0,1,1,0,0,1,1
"1334",0,51.55,765.5,1,0,0,1,0,1,1,0,14
"1335",0,89.1,1620.8,0,0,0,1,0,1,0,1,18
"1336",0,69.35,69.35,1,0,0,1,1,0,0,1,1
"1337",0,24.4,24.4,0,0,0,0,0,0,1,0,1
"1338",0,99.95,547.65,1,0,0,0,1,0,0,1,5
"1339",1,45.3,2651.2,1,0,0,1,0,0,1,0,58
"1340",0,55.5,227.35,0,0,1,0,1,0,1,0,4
"1341",0,45.2,2065.15,0,0,1,0,1,0,1,0,45
"1342",1,86.05,3865.6,0,0,1,0,0,1,0,1,44
"1343",1,94.95,1760.25,0,0,0,1,0,1,0,1,18
"1344",0,74.6,3720.35,0,1,0,0,0,1,0,1,49
"1345",0,69.1,435,0,0,0,1,1,0,0,1,6
"1346",0,89.75,552.65,0,0,0,1,0,1,0,1,6
"1347",0,69.5,1071.4,0,0,0,0,1,0,1,0,15
"1348",0,92.4,2349.8,0,0,1,0,0,1,0,1,25
"1349",0,69.1,1083.7,0,0,0,1,0,1,1,0,15
"1350",0,45.65,985.05,0,0,0,0,1,0,1,0,21
"1351",0,34.95,610.2,0,0,0,0,0,0,1,0,17
"1352",0,100,1534.75,1,0,0,1,0,1,0,1,15
"1353",0,80.25,3439,0,0,0,1,0,1,0,1,42
"1354",0,24.7,467.15,0,0,0,0,0,1,0,0,18
"1355",1,74.5,606.55,1,0,0,1,1,0,0,1,8
"1356",0,84.05,134.05,0,0,0,1,0,1,0,1,1
"1357",0,70.05,70.05,1,0,0,1,1,0,0,1,1
"1358",0,70.5,294.2,0,0,0,1,1,0,0,1,4
"1359",1,96.3,1426.75,1,0,0,0,1,0,0,1,14
"1360",0,80.45,3398.9,0,0,0,1,0,1,0,1,42
"1361",0,19.95,19.95,1,1,0,0,1,0,0,0,1
"1362",1,70,1732.6,0,0,1,0,1,0,0,1,24
"1363",0,55.3,55.3,0,0,0,0,1,0,1,0,1
"1364",0,75.85,256.6,1,0,0,1,0,1,0,1,3
"1365",0,49.7,1167.8,0,0,0,0,1,0,1,0,23
"1366",0,64.75,2345.2,1,0,0,1,1,0,1,0,36
"1367",0,75.5,2324.7,0,1,0,0,1,0,0,1,30
"1368",0,99.3,4209.95,0,1,0,0,0,1,0,1,42
"1369",1,52.3,3765.05,0,1,0,0,0,0,1,0,71
"1370",0,20.65,155.9,0,0,0,0,1,0,0,0,7
"1371",0,19.9,400.3,0,0,0,0,1,0,0,0,20
"1372",1,85.3,2661.1,1,0,0,1,0,1,0,1,31
"1373",0,77.75,4266.4,0,0,1,0,0,1,0,1,54
"1374",1,67.45,3252,0,0,1,0,0,1,1,0,48
"1375",0,29.6,79.45,1,0,0,1,0,0,1,0,2
"1376",0,86.2,1270.2,1,0,0,1,1,0,0,1,14
"1377",0,85.1,4600.95,0,0,0,1,0,1,0,1,54
"1378",0,98.35,4889.2,0,0,0,1,0,1,0,1,49
"1379",0,83.35,2757.85,1,0,0,1,0,1,0,1,33
"1380",1,74.4,74.4,1,0,0,1,0,1,0,1,1
"1381",1,99.05,2952.85,1,1,0,0,0,1,0,1,29
"1382",0,45.55,45.55,0,0,0,0,1,0,1,0,1
"1383",0,45.9,505.95,0,1,0,0,1,0,1,0,11
"1384",0,84.35,1938.05,0,0,0,1,0,1,0,1,22
"1385",0,49.55,2077.95,0,0,0,1,1,0,1,0,41
"1386",0,109.15,6941.2,1,0,0,1,0,1,0,1,63
"1387",0,84.8,3958.85,0,1,0,0,0,1,0,1,46
"1388",0,55.05,55.05,0,0,0,0,1,0,1,0,1
"1389",0,44.85,435.4,1,0,1,0,1,0,1,0,9
"1390",0,55,55,1,0,0,1,1,0,1,0,1
"1391",0,75.9,1373.05,0,1,0,0,1,0,0,1,18
"1392",0,95.65,778.1,1,1,0,0,0,1,0,1,8
"1393",1,99.05,3554.6,0,0,0,1,0,1,0,1,35
"1394",0,44.4,348.15,0,0,0,0,1,0,1,0,7
"1395",0,20.35,20.35,0,0,0,0,1,0,0,0,1
"1396",0,20.45,42.45,0,0,0,0,1,0,0,0,2
"1397",0,35.1,101.1,0,0,0,0,0,0,1,0,2
"1398",0,95.6,2595.25,0,1,0,0,0,1,0,1,27
"1399",0,54.25,583,0,0,0,1,1,0,1,0,10
"1400",1,106.9,1364.3,1,0,0,1,0,1,0,1,12
"1401",0,54.45,87.3,0,0,0,0,1,0,1,0,1
"1402",1,100.2,1369.8,1,0,0,1,0,1,0,1,13
"1403",0,49.9,2782.4,0,1,0,0,0,0,1,0,55
"1404",0,19.95,416.4,0,0,0,0,1,0,0,0,20
"1405",0,71,672.55,1,0,0,1,1,0,0,1,9
"1406",0,75.3,75.3,1,0,0,0,1,0,0,1,1
"1407",0,64.1,504.05,0,0,0,0,1,0,1,0,7
"1408",1,101.8,1752.45,0,0,0,1,1,0,0,1,17
"1409",0,60.6,1297.8,0,0,0,1,1,0,1,0,21
"1410",0,44.8,559.2,0,1,0,0,1,0,1,0,12
"1411",0,89.9,2806.9,1,0,0,1,0,1,0,1,31
"1412",1,95.6,644.35,1,1,0,0,0,1,0,1,6
"1413",0,97,1334.45,0,0,0,1,1,0,0,1,13
"1414",0,20.75,20.75,0,0,0,0,1,0,0,0,1
"1415",0,94.7,1914.9,1,0,1,0,1,0,0,1,20
"1416",0,55.35,165.2,1,0,0,1,1,0,1,0,2
"1417",1,108.1,5839.3,0,0,1,0,0,1,0,1,54
"1418",0,54.9,54.9,1,0,0,1,1,0,1,0,1
"1419",0,101.25,1457.25,1,0,0,1,1,0,0,1,14
"1420",0,39.7,710.05,0,0,0,1,0,0,1,0,17
"1421",0,53.85,108.15,1,0,0,0,1,0,1,0,2
"1422",0,51,305.95,1,0,0,0,0,0,1,0,5
"1423",0,46.2,46.2,1,0,1,0,1,0,1,0,1
"1424",0,80.6,319.15,1,0,0,0,1,0,0,1,3
"1425",1,84.1,3021.6,1,0,0,1,0,1,0,1,35
"1426",0,20.65,93.55,0,1,0,0,1,0,0,0,4
"1427",0,19.85,193.05,0,0,0,0,1,0,0,0,9
"1428",1,30.4,78.65,1,0,0,1,0,0,1,0,2
"1429",0,71,914,1,0,1,0,1,0,0,1,12
"1430",0,19.45,19.45,0,0,0,1,1,0,0,0,1
"1431",0,24.4,253.9,0,0,0,0,0,1,0,0,10
"1432",0,50.8,288.05,1,1,0,0,1,0,1,0,5
"1433",0,63.05,1067.05,0,1,0,0,0,1,1,0,16
"1434",0,31.2,926.2,0,0,0,1,0,0,1,0,29
"1435",0,38.55,156.1,0,0,1,0,0,0,1,0,4
"1436",0,19.65,92.05,0,0,1,0,1,0,0,0,4
"1437",0,69.7,516.15,0,0,1,0,1,0,1,0,7
"1438",1,74.45,1261.35,0,1,0,0,0,1,0,1,16
"1439",0,65.35,1424.4,0,1,0,0,1,0,1,0,21
"1440",0,90,190.05,1,0,1,0,1,0,0,1,2
"1441",0,74.25,74.25,1,0,0,0,0,1,0,1,1
"1442",1,74.15,3229.4,1,0,1,0,1,0,0,1,43
"1443",0,84.5,3906.7,0,0,0,1,0,1,0,1,46
"1444",0,78.9,2976.95,0,0,1,0,0,1,1,0,37
"1445",0,69.1,69.1,1,0,0,1,1,0,0,1,1
"1446",0,49.3,49.3,0,0,0,1,1,0,1,0,1
"1447",0,91.7,3479.05,0,1,0,0,0,1,0,1,37
"1448",0,70.7,129.2,0,0,0,0,1,0,0,1,1
"1449",0,19.75,19.75,0,1,0,0,1,0,0,0,1
"1450",0,70.95,137.95,1,0,0,1,1,0,0,1,1
"1451",0,88.35,88.35,1,0,0,1,1,0,0,1,1
"1452",1,54.8,1291.3,0,0,1,0,0,1,1,0,23
"1453",0,19.55,122.9,0,0,0,0,1,0,0,0,6
"1454",0,20.4,20.4,0,0,0,0,1,0,0,0,1
"1455",0,82.85,460.25,1,0,0,1,0,1,0,1,5
"1456",0,75.35,1114.55,0,1,0,0,1,0,0,1,14
"1457",0,51.1,1232.9,0,0,0,1,1,0,1,0,24
"1458",0,96.2,1222.05,1,0,1,0,0,1,0,1,12
"1459",0,84.85,2048.8,0,1,0,0,0,1,0,1,24
"1460",0,20.2,65.95,0,0,0,1,1,0,0,0,3
"1461",0,82.35,1852.85,1,0,0,1,0,1,0,1,22
"1462",0,74.6,74.6,1,1,0,0,0,1,0,1,1
"1463",0,40.05,162.45,0,0,0,1,0,0,1,0,4
"1464",0,67.75,116.65,1,0,0,1,1,0,0,1,1
"1465",0,19.45,246.25,0,0,0,0,1,0,0,0,12
"1466",0,35.05,35.05,1,0,0,0,0,0,1,0,1
"1467",0,20.45,254.5,0,0,0,0,1,0,0,0,12
"1468",0,88.15,1390.6,1,0,0,1,1,0,0,1,15
"1469",1,44.15,92.65,1,0,0,1,1,0,1,0,2
"1470",1,71.8,1167.8,1,1,0,0,1,0,0,1,16
"1471",1,106.35,3520.75,1,1,0,0,0,1,0,1,33
"1472",1,108.8,7082.45,0,1,0,0,0,1,0,1,65
"1473",0,74.7,74.7,1,0,0,1,1,0,0,1,1
"1474",1,100.6,5746.15,1,0,0,1,0,1,0,1,57
"1475",0,90.7,1781.35,0,0,1,0,0,1,0,1,19
"1476",1,36.45,36.45,1,0,0,1,0,0,1,0,1
"1477",1,76.05,2747.2,0,0,0,1,1,0,1,0,36
"1478",0,68.55,564.35,0,0,0,1,1,0,1,0,8
"1479",0,19.65,19.65,0,0,0,0,1,0,0,0,1
"1480",0,26.05,565.75,0,0,0,1,0,0,1,0,21
"1481",1,100.65,5688.05,1,1,0,0,0,1,0,1,56
"1482",1,95.05,1290,1,0,0,1,0,1,0,1,13
"1483",0,50,1474.9,0,0,0,0,1,0,1,0,29
"1484",0,86.2,893.2,0,0,0,1,0,1,0,1,10
"1485",0,23.45,23.45,1,0,0,1,0,0,1,0,1
"1486",1,43.95,85.1,0,0,0,1,1,0,1,0,1
"1487",0,69.95,529.5,1,1,0,0,1,0,0,1,7
"1488",0,89.15,89.15,1,0,0,0,1,0,0,1,1
"1489",0,20.55,20.55,1,0,0,0,1,0,0,0,1
"1490",0,103.85,5017.9,1,1,0,0,0,1,0,1,48
"1491",0,33.65,137.85,1,0,0,1,0,0,1,0,4
"1492",0,18.8,56,0,0,0,0,1,0,0,0,2
"1493",0,20,20,0,0,0,1,1,0,0,0,1
"1494",0,44.35,927.15,0,0,0,1,1,0,1,0,20
"1495",0,99.8,673.25,1,0,0,1,0,1,0,1,6
"1496",0,79.85,2404.15,1,0,1,0,0,1,0,1,30
"1497",0,34.25,139.35,1,0,0,0,0,0,1,0,4
"1498",0,19.7,340.35,0,0,1,0,1,0,0,0,17
"1499",0,85.2,602.55,1,0,0,0,0,1,0,1,7
"1500",0,105,7133.25,1,0,1,0,0,1,0,1,67
"1501",0,35,35,0,0,0,1,0,0,1,0,1
"1502",0,85.3,2917.5,1,0,1,0,0,1,0,1,34
"1503",0,80.75,1321.3,0,1,0,0,1,0,0,1,16
"1504",0,19.65,31.2,0,0,0,1,1,0,0,0,1
"1505",0,35.5,552.7,0,0,1,0,0,0,1,0,15
"1506",0,20.9,247,0,0,0,0,1,0,0,0,11
"1507",0,95.65,1640,0,1,0,0,0,1,0,1,17
"1508",0,78.9,299.75,0,0,0,0,1,0,0,1,3
"1509",0,74.95,1710.45,1,0,0,1,0,1,0,1,22
"1510",0,45.65,191.05,1,0,0,0,1,0,1,0,4
"1511",0,64.65,3735.45,0,0,0,1,1,0,1,0,57
"1512",1,80.45,3162.65,0,0,0,0,0,1,0,1,39
"1513",1,84.9,5785.65,0,0,1,0,0,1,0,1,68
"1514",0,70.75,146.9,1,0,0,1,1,0,1,0,2
"1515",1,69.1,69.1,1,0,0,1,1,0,0,1,1
"1516",0,55.5,767.55,0,0,1,0,0,1,1,0,13
"1517",0,95,655.5,1,0,0,0,0,1,0,1,6
"1518",0,59.85,59.85,1,0,0,1,0,1,1,0,1
"1519",1,71.25,71.25,0,0,0,1,1,0,0,1,1
"1520",0,70,1144.5,1,0,0,1,1,0,0,1,16
"1521",0,49.45,799,0,0,0,0,1,0,1,0,16
"1522",0,59.2,59.2,1,0,0,1,1,0,1,0,1
"1523",0,39.9,2796.35,0,1,0,0,0,0,1,0,70
"1524",0,53.4,3579.15,0,0,1,0,0,0,1,0,67
"1525",1,97.05,4385.05,0,0,0,1,0,1,0,1,45
"1526",0,19.9,19.9,1,0,0,0,1,0,0,0,1
"1527",1,101.35,1218.55,1,0,0,1,0,1,0,1,12
"1528",0,80.1,336.15,0,0,0,1,0,1,0,1,4
"1529",0,83.9,497.55,1,0,0,1,1,0,0,1,5
"1530",0,86.25,770.5,0,0,0,1,1,0,0,1,8
"1531",0,85.7,256.75,0,0,1,0,1,0,0,1,2
"1532",0,49.5,1265.65,0,0,0,0,0,1,1,0,25
"1533",1,71.05,3444.85,1,0,0,1,1,0,0,1,48
"1534",0,45.1,45.1,1,1,0,0,1,0,1,0,1
"1535",0,19.75,19.75,0,0,0,0,1,0,0,0,1
"1536",0,103.65,4747.85,0,1,0,0,0,1,0,1,45
"1537",0,99.25,2186.4,1,0,0,1,0,1,0,1,22
"1538",0,19.75,39.3,0,0,0,0,1,0,0,0,1
"1539",0,74.95,1834.95,1,1,0,0,0,1,0,1,24
"1540",0,44.55,480.6,1,0,0,1,1,0,1,0,10
"1541",0,50.9,50.9,1,0,0,0,1,0,1,0,1
"1542",0,54.8,452.8,0,0,0,0,1,0,1,0,8
"1543",0,49.55,1210.4,1,1,0,0,1,0,1,0,24
"1544",1,95.05,3944.5,0,0,0,1,0,1,0,1,41
"1545",0,78.8,1641.3,0,0,0,1,1,0,0,1,20
"1546",1,75.4,1643.55,0,1,0,0,1,0,0,1,21
"1547",0,80.6,2244.95,0,0,0,1,1,0,0,1,27
"1548",1,106.15,3152.5,1,0,0,1,0,1,0,1,29
"1549",0,44.05,44.05,0,1,0,0,1,0,1,0,1
"1550",1,75.05,202.9,0,0,0,0,1,0,0,1,2
"1551",0,76.4,838.7,0,0,0,1,1,0,0,1,10
"1552",0,65.25,3791.6,0,0,1,0,1,0,1,0,58
"1553",0,94.1,2804.45,1,0,1,0,0,1,0,1,29
"1554",0,20.6,20.6,0,0,0,0,1,0,0,0,1
"1555",0,20.15,117.95,0,0,0,0,1,0,0,0,5
"1556",0,19.7,168.9,0,1,0,0,1,0,0,0,8
"1557",1,85.75,5688.45,0,0,0,1,0,1,0,1,66
"1558",0,50.25,2203.65,1,0,0,1,0,1,1,0,43
"1559",0,75.6,661.55,0,0,0,1,1,0,0,1,8
"1560",1,91.3,91.3,1,0,0,1,1,0,0,1,1
"1561",1,92.5,3473.4,1,0,0,1,0,1,0,1,37
"1562",0,109.9,669.45,1,0,1,0,0,1,0,1,6
"1563",0,60.85,111.4,0,0,0,1,1,0,1,0,1
"1564",1,69.7,560.85,1,0,0,1,1,0,0,1,8
"1565",0,49.75,3069.45,0,0,0,1,0,0,1,0,61
"1566",0,91.55,5511.65,0,0,0,1,1,0,0,1,60
"1567",0,81.75,2028.8,0,1,0,0,0,1,1,0,24
"1568",0,61.55,1093.2,0,0,1,0,1,0,1,0,17
"1569",1,96.85,5219.65,0,0,0,1,0,1,0,1,53
"1570",0,99.5,2369.05,1,0,0,1,1,0,0,1,23
"1571",0,106.6,5893.95,0,0,1,0,0,1,0,1,55
"1572",0,50.35,1411.35,0,0,0,0,1,0,1,0,28
"1573",0,44.95,926.25,0,0,0,1,1,0,1,0,20
"1574",0,20.8,20.8,0,0,0,0,1,0,0,0,1
"1575",0,78.25,1490.95,1,0,0,1,1,0,0,1,19
"1576",0,74.65,521.1,1,0,0,1,0,1,1,0,6
"1577",0,20.15,432.5,0,0,1,0,1,0,0,0,21
"1578",0,19.85,138.85,0,0,1,0,1,0,0,0,6
"1579",1,98.5,3004.15,1,0,0,1,0,1,0,1,30
"1580",0,50.25,152.3,0,0,0,0,1,0,1,0,3
"1581",0,70.3,220.4,0,0,0,0,1,0,0,1,3
"1582",0,30.9,59.05,1,0,0,1,0,0,1,0,1
"1583",1,96.5,3436.1,1,0,0,1,0,1,0,1,35
"1584",0,20.25,401.95,0,0,0,0,1,0,0,0,19
"1585",0,78.55,522.95,0,1,0,0,0,1,0,1,6
"1586",0,96.2,639.7,0,0,0,1,0,1,0,1,6
"1587",0,45.45,141.7,0,0,0,0,1,0,1,0,3
"1588",0,103.05,5364.8,0,0,0,1,0,1,0,1,52
"1589",0,20.95,267.35,0,1,0,0,1,0,0,0,12
"1590",0,49.5,49.5,0,0,0,1,1,0,1,0,1
"1591",0,70.4,2406.1,0,1,0,0,1,0,0,1,34
"1592",0,94.6,5025.8,0,1,0,0,0,1,0,1,53
"1593",0,51.05,1815,0,0,1,0,1,0,1,0,35
"1594",0,54.75,54.75,1,0,0,0,1,0,1,0,1
"1595",0,104.2,3243.45,1,0,0,1,0,1,0,1,31
"1596",0,100.75,1129.75,1,0,0,1,0,1,0,1,11
"1597",0,20,275.7,0,0,0,0,1,0,0,0,13
"1598",0,76.2,981.45,0,0,0,1,0,1,1,0,12
"1599",0,71.15,563.65,1,0,0,1,0,1,1,0,7
"1600",0,20.25,178.5,1,0,0,0,1,0,0,0,8
"1601",1,80.4,224.05,1,0,0,1,1,0,0,1,2
"1602",0,74.95,212.4,0,0,0,1,0,1,0,1,2
"1603",1,94.25,1973.75,1,0,0,1,0,1,0,1,20
"1604",1,84.65,5683.6,0,0,0,1,0,1,0,1,67
"1605",1,74.4,74.4,1,0,0,1,0,1,0,1,1
"1606",0,53.6,1315.35,0,0,0,0,1,0,1,0,24
"1607",1,51.6,1442,0,0,0,1,0,1,1,0,27
"1608",0,69.55,69.55,1,0,0,0,1,0,0,1,1
"1609",0,89.5,863.1,1,0,0,1,1,0,0,1,9
"1610",1,89.15,574.35,0,0,0,1,1,0,0,1,6
"1611",0,74.25,639.65,1,0,1,0,1,0,0,1,8
"1612",0,88.05,801.3,0,0,0,1,0,1,0,1,9
"1613",0,94.65,2104.55,1,0,1,0,0,1,0,1,22
"1614",1,99.7,4747.2,0,0,0,1,0,1,0,1,47
"1615",0,50.55,244.75,0,1,0,0,1,0,1,0,4
"1616",0,100.85,399.25,0,0,0,0,0,1,0,1,3
"1617",0,39.9,2020.9,0,0,0,1,0,0,1,0,50
"1618",0,60.9,1785.65,0,0,0,0,1,0,1,0,29
"1619",0,90.75,174.75,0,0,0,0,0,1,0,1,1
"1620",0,81,4085.75,0,1,0,0,0,1,0,1,50
"1621",0,44.45,2181.55,0,0,1,0,0,0,1,0,49
"1622",0,35.4,1077.5,1,1,0,0,0,0,1,0,30
"1623",1,86.85,220.95,1,0,0,1,1,0,0,1,2
"1624",0,19.85,108.05,1,0,1,0,1,0,0,0,5
"1625",0,85.35,4338.6,1,0,0,1,1,0,0,1,50
"1626",0,81.3,416.3,1,0,0,1,0,1,0,1,5
"1627",1,92.1,729.95,1,0,0,1,1,0,0,1,7
"1628",0,44.6,44.6,0,0,0,0,1,0,1,0,1
"1629",1,89.05,1169.35,1,1,0,0,1,0,0,1,13
"1630",1,19.65,164.3,1,0,0,1,1,0,0,0,8
"1631",0,25.6,901.25,0,0,0,1,0,1,0,0,35
"1632",0,109.55,6118.95,0,0,0,1,0,1,0,1,55
"1633",0,34,442.45,0,0,0,0,0,0,1,0,13
"1634",0,19.8,196.75,0,1,0,0,1,0,0,0,9
"1635",0,90.05,1862.9,0,0,0,1,1,0,0,1,20
"1636",0,78.45,2435.15,1,0,0,1,1,0,0,1,31
"1637",1,88.3,273.75,1,0,0,0,1,0,0,1,3
"1638",0,103.05,5925.75,0,0,0,1,0,1,0,1,57
"1639",0,55.2,528.35,1,0,1,0,1,0,1,0,9
"1640",0,105.4,6713.2,0,0,0,1,0,1,0,1,63
"1641",0,94.45,498.1,1,0,0,1,1,0,0,1,5
"1642",1,45.1,45.1,1,0,0,0,1,0,1,0,1
"1643",0,96.65,5580.8,0,1,0,0,0,1,0,1,57
"1644",0,25.25,25.25,0,0,0,1,0,0,1,0,1
"1645",0,20.35,33.2,1,0,0,0,1,0,0,0,1
"1646",1,55.8,55.8,1,0,0,1,1,0,1,0,1
"1647",0,20.25,535.35,0,0,0,0,1,0,0,0,26
"1648",1,44.95,85.15,1,0,0,0,1,0,1,0,1
"1649",0,79.15,317.25,1,0,0,1,1,0,0,1,4
"1650",0,20.25,20.25,1,0,0,0,1,0,0,0,1
"1651",0,106.35,6751.35,0,0,0,1,0,1,0,1,63
"1652",1,49.95,107.1,0,0,0,0,1,0,1,0,2
"1653",0,66.65,520.95,0,0,0,1,1,0,1,0,7
"1654",0,90.05,368.1,1,0,0,1,0,1,0,1,4
"1655",0,74.9,469.8,1,0,0,1,0,1,0,1,6
"1656",0,19.2,19.2,0,0,0,1,1,0,0,0,1
"1657",0,79.95,174.45,0,0,0,1,1,0,0,1,2
"1658",0,24.5,46.4,0,0,0,1,0,0,1,0,1
"1659",0,99.15,465.05,1,0,0,0,1,0,0,1,4
"1660",0,20,38,0,0,0,0,1,0,0,0,1
"1661",0,45.85,45.85,1,0,0,0,1,0,1,0,1
"1662",1,82.15,4904.85,0,0,0,1,0,1,0,1,59
"1663",1,102.05,3452.55,0,1,0,0,0,1,0,1,33
"1664",1,79.65,2365.15,1,0,0,0,1,0,0,1,29
"1665",1,85.35,1463.45,1,1,0,0,0,1,0,1,17
"1666",0,56.25,389.1,1,0,0,1,1,0,1,0,6
"1667",1,93.25,5774.55,0,0,0,1,0,1,0,1,61
"1668",0,20.5,20.5,1,0,0,0,1,0,0,0,1
"1669",0,51,286.8,0,0,0,0,1,0,1,0,5
"1670",0,45,298.7,0,0,1,0,0,0,1,0,6
"1671",0,89.35,89.35,0,0,0,1,1,0,0,1,1
"1672",0,74.35,74.35,1,0,0,1,1,0,0,1,1
"1673",0,80.1,679.3,1,1,0,0,1,0,0,1,8
"1674",0,81,1923.85,0,1,0,0,0,1,1,0,23
"1675",0,54.75,445.85,0,0,0,0,1,0,1,0,8
"1676",1,24.85,955.75,0,0,0,1,0,0,1,0,38
"1677",0,74.75,706.6,1,0,0,1,0,1,0,1,9
"1678",1,79.85,1471.75,1,0,0,1,0,1,0,1,18
"1679",0,64.95,547.8,0,0,0,0,1,0,1,0,8
"1680",0,86.25,587.1,1,0,0,1,1,0,0,1,6
"1681",0,101.3,4113.1,1,0,0,1,0,1,0,1,40
"1682",0,79.65,251.75,1,1,0,0,0,1,0,1,3
"1683",0,19.85,19.85,0,0,0,0,1,0,0,0,1
"1684",0,69.55,521.35,0,0,0,1,1,0,0,1,7
"1685",0,103.45,1539.8,0,0,0,1,0,1,0,1,14
"1686",0,81.15,784.45,0,0,0,1,0,1,0,1,9
"1687",0,75.4,1189.4,0,0,0,1,0,1,0,1,15
"1688",0,93.9,5029.2,1,0,0,1,0,1,0,1,53
"1689",0,35.75,389.8,0,0,0,1,0,0,1,0,10
"1690",0,29.8,786.5,0,0,0,0,0,0,1,0,26
"1691",0,98.9,1120.95,1,1,0,0,1,0,0,1,11
"1692",0,50.3,846.8,0,0,0,0,1,0,1,0,16
"1693",0,50.75,50.75,1,0,0,1,1,0,1,0,1
"1694",0,54.85,370.4,0,0,0,0,1,0,1,0,6
"1695",0,34.5,279.25,1,0,0,1,0,0,1,0,8
"1696",0,55.8,300.4,0,0,1,0,1,0,1,0,5
"1697",0,55.55,551.3,0,0,0,0,1,0,1,0,9
"1698",1,90.6,1660,1,0,0,1,0,1,0,1,18
"1699",0,108.2,2203.7,0,1,0,0,1,0,0,1,20
"1700",0,54.6,1125.2,0,1,0,0,1,0,1,0,20
"1701",1,70.65,142.35,1,0,0,1,1,0,0,1,2
"1702",0,74.35,533.6,0,0,0,0,1,0,0,1,7
"1703",0,54.35,54.35,1,0,0,1,0,1,1,0,1
"1704",0,55,55,1,0,1,0,1,0,1,0,1
"1705",0,49.85,1336.15,0,0,0,0,1,0,1,0,26
"1706",0,75.6,1395.05,0,1,0,0,0,1,0,1,18
"1707",1,36.65,1315,0,0,0,1,0,0,1,0,35
"1708",0,114.5,4527.45,1,1,0,0,0,1,0,1,39
"1709",0,44.4,44.4,1,0,0,1,1,0,1,0,1
"1710",0,19.55,161.15,0,1,0,0,1,0,0,0,8
"1711",0,24.9,24.9,0,0,0,0,0,0,1,0,1
"1712",1,85.15,503.6,1,1,0,0,1,0,0,1,5
"1713",0,90.9,1259,1,1,0,0,0,1,0,1,13
"1714",0,44.75,44.75,0,0,0,1,1,0,1,0,1
"1715",1,94.45,1511.2,1,0,0,1,1,0,0,1,16
"1716",0,54.9,2549.1,0,1,0,0,1,0,1,0,46
"1717",0,20.55,51.15,1,0,1,0,1,0,0,0,2
"1718",0,94.95,2142.8,0,1,0,0,1,0,0,1,22
"1719",0,104.05,2470.1,1,0,0,0,0,1,0,1,23
"1720",1,85.55,408.5,0,0,0,1,1,0,0,1,4
"1721",0,19.85,63,0,0,0,1,1,0,0,0,3
"1722",0,20.15,84.5,0,0,0,0,1,0,0,0,4
"1723",0,63.6,155.65,1,0,0,1,0,1,1,0,2
"1724",0,89.8,4667,0,0,0,0,1,0,0,1,51
"1725",1,78.05,2135.5,1,0,0,1,0,1,0,1,27
"1726",0,74.5,74.5,1,0,0,1,0,1,0,1,1
"1727",0,61.8,750.1,0,1,0,0,1,0,1,0,12
"1728",0,50.15,1655.35,0,0,0,0,0,1,1,0,33
"1729",0,104.4,2200.25,1,1,0,0,0,1,0,1,21
"1730",1,93.85,196.75,1,0,0,1,0,1,0,1,2
"1731",0,49.15,1237.3,0,1,0,0,1,0,1,0,25
"1732",0,36.85,108.7,1,0,0,0,0,0,1,0,2
"1733",0,25.45,84.2,0,0,0,0,0,1,0,0,3
"1734",0,75.7,554.05,0,0,0,1,1,0,1,0,7
"1735",0,44.65,74.9,1,0,0,0,1,0,1,0,1
"1736",1,101,4680.05,1,0,0,1,0,1,0,1,46
"1737",0,85.75,470.95,1,0,0,1,1,0,0,1,5
"1738",0,36.25,374,0,0,0,1,0,0,1,0,10
"1739",1,74.3,940.35,1,0,0,1,1,0,0,1,12
"1740",0,99.3,918.75,0,0,1,0,0,1,0,1,9
"1741",0,105.55,6281.45,1,0,0,1,0,1,0,1,59
"1742",0,71.3,157.75,0,0,1,0,1,0,0,1,2
"1743",0,74.35,4453.3,0,1,0,0,0,1,0,1,59
"1744",0,50.65,1905.4,0,0,1,0,0,0,1,0,37
"1745",0,43.9,278.4,0,0,0,0,1,0,1,0,6
"1746",0,49.6,962.9,0,1,0,0,1,0,1,0,19
"1747",0,44.5,1307.8,0,0,0,1,0,0,1,0,29
"1748",1,89.8,5629.55,0,1,0,0,0,1,0,1,62
"1749",0,77.8,1358.6,0,0,0,1,1,0,0,1,17
"1750",1,60,1259.35,0,0,0,1,1,0,1,0,20
"1751",0,48.65,235.2,0,1,0,0,1,0,1,0,4
