"","is_senior_citizen","churn","payment_type_Electronic check","phone_service_0","phone_service_1","internet_service_0","internet_service_1","tenure"
"1713",0,1,0,0,0,0,0,13.8503850385039
"1714",0,0,1,0,1,0,1,1
"1715",1,1,1,0,1,0,0,16
"1716",0,0,0,0,1,0,1,46.431693989071
"1717",0,1,0,0,1,1,0,2.48905109489051
"1718",0,0,0,0,1,0,0,22.5676671932596
"1719",0,1,0,0,0,0,0,23.7395482940894
"1720",1,0,1,0,1,0,0,4.7749853886616
"1721",0,0,1,0,1,1,0,3.17380352644836
"1722",0,0,0,0,1,1,0,4.19354838709677
"1723",0,1,1,0,0,0,1,2.44732704402516
"1724",0,0,0,0,1,0,0,51.9710467706013
"1725",1,1,1,0,0,0,0,27.36066623959
"1726",0,1,1,0,0,0,0,1
"1727",0,0,0,0,1,0,1,12.1375404530744
"1728",0,0,0,0,0,0,1,33.0079760717846
"1729",0,1,0,0,0,0,0,21.0751915708812
"1730",1,1,1,0,0,0,0,2.0964304741609
"1731",0,0,0,0,1,0,1,25.1739572736521
"1732",0,1,0,1,0,0,1,2.94979647218453
"1733",0,0,0,0,0,1,0,3.30844793713163
"1734",0,0,1,0,1,0,1,7.31902245706737
"1735",0,1,0,0,1,0,1,1.67749160134379
"1736",1,1,1,0,0,0,0,46.3371287128713
"1737",0,1,1,0,1,0,0,5.49212827988338
"1738",0,0,1,1,0,0,1,10.3172413793103
"1739",1,1,1,0,1,0,0,12.6561238223419
"1740",0,0,0,0,0,0,0,9.25226586102719
"1741",0,1,1,0,0,0,0,59.5116058739934
"1742",0,0,0,0,1,0,0,2.2124824684432
"1743",0,0,0,0,0,0,0,59.8964357767317
"1744",0,0,0,1,0,0,1,37.6189536031589
"1745",0,0,0,0,1,0,1,6.34168564920273
"1746",0,0,0,0,1,0,1,19.4133064516129
"1747",0,0,1,1,0,0,1,29.3887640449438
"1748",1,0,0,0,0,0,0,62.6898663697105
"1749",0,0,1,0,1,0,0,17.4627249357326
"1750",1,0,1,0,1,0,1,20.9891666666667
"1751",0,0,0,0,1,0,1,4.83453237410072
"1752",0,1,1,0,0,0,0,42.5670225385528
"1753",0,0,0,0,0,0,0,50.8751910341314
"1754",1,0,0,0,1,0,0,8.10465901417961
"1755",0,0,1,0,1,0,0,1.93974175035868
"1756",0,0,1,0,1,0,1,5.19056099732858
"1757",0,1,1,0,1,0,1,3.54701627486438
"1758",0,1,1,0,0,0,0,53.5445026178011
"1759",0,0,1,0,1,1,0,12.3357843137255
"1760",0,1,0,0,1,1,0,16.1703703703704
"1761",0,1,1,0,0,0,1,35.5508650519031
"1762",0,0,0,0,0,0,1,17.2194275802255
"1763",0,1,0,0,1,0,0,1
"1764",0,0,1,1,0,0,1,28.6013986013986
"1765",0,1,1,0,1,0,0,10.8805870580387
"1766",0,0,0,0,0,0,1,35.9444911690496
"1767",1,1,1,0,1,0,0,5.83467741935484
"1768",0,1,1,0,1,0,0,1
"1769",1,1,0,0,1,0,1,39.3814523184602
"1770",0,1,0,0,1,0,0,2.18642857142857
"1771",1,1,1,0,0,0,0,15.9309734513274
"1772",0,0,1,0,0,0,0,17.9487900956669
"1773",1,0,1,0,1,0,1,13.3448905109489
"1774",0,1,1,0,0,0,0,59.7418397626113
"1775",0,0,0,1,0,0,1,25.9025755879059
"1776",1,0,0,0,1,0,0,24.7867647058824
"1777",0,1,1,0,1,0,0,1.821072319202
"1778",0,0,0,0,1,0,0,11.7554379776602
"1779",0,0,1,0,1,0,1,1.85290889132821
"1780",0,1,1,0,1,1,0,5.83376623376623
"1781",0,0,0,0,0,0,0,15.1083612040134
"1782",0,1,0,0,0,0,0,10.3772642098688
"1783",0,1,1,0,0,0,0,16.4390915347557
"1784",0,1,1,0,0,0,0,5.57276995305164
"1785",0,1,1,0,1,0,0,1
"1786",1,1,1,0,0,0,0,68.9800874210782
"1787",0,0,1,0,0,0,0,60.8258510113468
"1788",1,1,0,0,0,0,0,50.4969461410328
"1789",0,0,0,0,1,1,0,3.96455696202532
"1790",0,1,1,0,1,0,0,17.141535111595
"1791",0,0,1,0,0,0,0,14.3375680580762
"1792",0,1,0,0,0,0,0,47.6846762925012
"1793",0,0,1,0,0,0,0,5.17969963749353
"1794",0,1,1,0,1,0,1,10.9807037457435
"1795",0,0,0,0,1,1,0,8.91176470588235
"1796",0,0,1,0,1,0,1,9.27314285714286
"1797",0,1,0,0,1,0,0,10.5420560747664
"1798",0,1,1,0,1,0,1,44.5111308993767
"1799",0,0,1,1,0,0,1,13.2126144455748
"1800",0,1,1,0,0,0,0,3.24934036939314
"1801",1,0,1,0,1,0,0,16.8219552157291
"1802",0,1,1,0,1,0,0,4.4128813559322
"1803",0,1,1,0,1,0,0,3.11630847029077
"1804",0,1,1,0,0,0,0,5.17758784425451
"1805",0,1,0,0,1,1,0,1
"1806",0,1,0,1,0,0,1,3.08754208754209
"1807",1,1,1,0,0,0,0,24.1002469135802
"1808",1,1,1,0,1,0,0,25.5279187817259
"1809",0,1,1,0,1,0,0,1
"1810",0,0,0,0,1,0,1,8.26763717805151
"1811",1,0,1,0,1,0,0,20.5230202578269
"1812",0,1,1,0,1,0,0,1
"1813",0,0,0,0,1,1,0,23.0586797066015
"1814",0,1,1,1,0,0,1,7.4367816091954
"1815",0,1,1,0,0,0,0,6.77250932338839
"1816",0,1,1,1,0,0,1,53.7264631043257
"1817",0,1,1,0,1,0,0,2.09019886363636
"1818",1,1,1,0,1,0,0,14.5604534005038
"1819",0,0,0,0,1,0,0,8.92081447963801
"1820",0,0,0,0,1,1,0,1
"1821",0,0,0,0,0,0,0,33.7675858187957
"1822",0,1,1,0,0,0,0,6.24658385093168
"1823",0,1,1,0,1,0,1,13.1251117068811
"1824",0,0,0,0,1,0,1,7.13969230769231
"1825",0,0,0,0,1,0,0,18.1917665450756
"1826",0,0,0,0,1,0,1,6.26813186813187
"1827",0,1,0,0,0,0,0,17.3893026404875
"1828",0,0,0,0,0,0,0,40.6372599896212
"1829",0,1,1,0,1,0,0,20.5267509727626
"1830",0,1,1,0,0,0,0,18.8045191802417
"1831",0,0,0,0,1,0,0,17.070534698521
"1832",0,0,0,0,1,1,0,1
"1833",0,1,0,0,0,0,1,1.90652699435939
"1834",0,1,0,0,1,1,0,1
"1835",0,1,0,0,1,0,1,2.14333333333333
"1836",0,0,1,0,0,0,1,12.3762081784387
"1837",0,0,1,0,1,0,0,31.0987442922374
"1838",0,1,1,0,1,0,1,1
"1839",1,0,1,0,0,0,1,10.4460431654676
"1840",0,0,0,0,0,0,0,19.9554331497246
"1841",1,1,1,0,1,0,1,17.1054384017758
"1842",1,0,1,0,0,0,0,41.1365777080063
"1843",0,0,1,0,1,1,0,3.1227621483376
"1844",0,0,0,0,1,1,0,8.56641604010025
"1845",0,1,1,0,1,0,1,17.2471714534378
"1846",1,1,1,0,0,0,0,2.02428006775833
"1847",0,1,0,1,0,0,1,54.5976168652612
"1848",0,1,1,0,1,0,1,31.0524886877828
"1849",0,1,1,0,1,0,0,1
"1850",0,1,1,0,1,0,0,22.4404332129964
"1851",1,1,0,0,0,0,0,10.6939858490566
"1852",1,0,1,0,1,0,1,1
"1853",0,0,0,0,0,0,1,4.92080745341615
"1854",0,0,0,1,0,0,1,16.3794642857143
"1855",0,0,1,0,1,1,0,20.8825
"1856",1,1,1,0,1,0,0,2.45037688442211
"1857",1,0,1,0,0,0,0,20.2900513778608
"1858",0,0,0,1,0,0,1,10.1438547486034
"1859",0,0,0,0,1,1,0,5.13486005089059
"1860",0,1,0,0,0,0,0,45.5489386792453
"1861",0,0,1,0,0,0,0,46.5964360587002
"1862",1,0,0,0,0,0,1,49.1058990760483
"1863",0,0,0,0,1,0,1,1
"1864",0,1,1,1,0,0,1,1
"1865",0,0,0,0,1,1,0,7.1283950617284
"1866",0,1,1,0,0,0,0,25.5749872902898
"1867",0,0,1,0,1,0,0,2.42732376793512
"1868",0,1,0,0,1,1,0,1
"1869",0,0,0,0,1,0,1,24.0759493670886
"1870",0,0,1,0,0,0,0,3.99669530733642
"1871",0,1,0,0,0,0,1,1
"1872",1,1,1,0,0,0,0,4.2565011820331
"1873",0,1,1,0,1,0,0,1
"1874",0,0,1,0,0,0,0,43.6482465462274
"1875",0,1,0,0,1,1,0,1
"1876",0,1,1,0,1,0,0,3.99147727272727
"1877",0,1,0,0,1,0,1,10.2007692307692
"1878",0,0,0,0,1,0,0,31.3248019500305
"1879",0,0,0,0,1,1,0,11.9331619537275
"1880",0,0,1,0,1,0,0,1.9371237458194
"1881",0,0,0,0,1,1,0,1
"1882",1,0,0,0,1,1,0,4.69576059850374
"1883",0,1,0,0,1,1,0,1
"1884",1,1,1,0,0,0,0,4.58827160493827
"1885",0,0,0,0,1,0,1,39.7235023041475
"1886",0,1,1,0,1,0,1,1
"1887",0,0,0,0,1,1,0,8.62716049382716
"1888",0,1,0,0,1,1,0,1
"1889",0,0,1,1,0,0,1,11.7043918918919
"1890",0,0,0,0,1,1,0,8.18508997429306
"1891",1,1,1,0,0,0,0,37.5113008538423
"1892",0,0,0,0,1,1,0,30.5721153846154
"1893",0,1,1,0,1,0,0,1
"1894",0,1,1,0,1,0,0,4.05882352941176
"1895",0,0,0,0,0,0,0,30.2908787541713
"1896",0,0,1,0,0,0,0,8.2409972299169
"1897",0,0,1,1,0,0,1,3.97415506958251
"1898",1,1,1,0,1,0,1,2.09619686800895
"1899",0,1,1,0,0,0,0,21.1869867340493
"1900",0,1,0,0,0,0,0,10.0993827160494
"1901",0,1,1,0,0,0,0,29.7784431137725
"1902",0,1,0,0,0,0,0,28.2626325639426
"1903",1,1,1,0,0,0,0,19.2154137713203
"1904",0,0,0,1,0,0,1,18.9582504970179
"1905",0,0,1,0,0,0,0,32.3861607142857
"1906",0,1,1,0,0,0,0,12.5352279455299
"1907",1,1,1,0,0,0,0,8.14512922465209
"1908",0,1,1,0,0,0,0,24.0972877358491
"1909",1,0,1,0,1,0,0,22.2876376988984
"1910",0,0,0,0,1,0,0,39.7286096256684
"1911",1,1,1,0,0,0,0,1
"1912",0,0,0,0,1,0,1,19.765444015444
"1913",0,0,0,0,0,0,0,15.859287054409
"1914",0,1,0,0,0,0,0,45.8042686100989
"1915",0,0,0,0,0,1,0,18.2240663900415
"1916",0,1,0,0,1,0,0,27.9889064976228
"1917",1,0,0,0,0,0,0,66.6523553965415
"1918",1,0,1,0,0,0,0,55.7646778042959
"1919",1,1,1,0,1,0,0,1
"1920",1,1,1,0,0,0,0,37.4921568627451
"1921",0,1,0,0,1,0,1,1
"1922",1,0,1,0,1,0,0,6.35478455512031
"1923",0,0,1,0,0,0,0,4.63544587773416
"1924",1,0,1,0,1,0,0,2.65944482058226
"1925",0,1,1,0,1,0,1,1
"1926",0,0,0,0,1,0,0,12.9715254237288
"1927",0,0,1,0,1,1,0,9.27
"1928",1,1,1,0,1,0,0,1
"1929",0,1,1,0,1,0,0,24.775871610404
"1930",0,1,0,0,1,1,0,1
"1931",0,0,1,0,1,0,0,42.0553445469343
"1932",0,0,0,0,1,1,0,15.3265306122449
"1933",1,0,0,1,0,0,1,10.4949348769899
"1934",0,1,0,0,1,0,0,33.6616487455197
"1935",1,0,1,0,1,0,0,8.19288174512055
"1936",0,1,0,0,1,1,0,1
"1937",1,1,0,0,1,1,0,10.7644110275689
"1938",0,1,0,0,1,1,0,1
"1939",1,1,1,0,0,0,0,29.0192600101368
"1940",0,1,0,0,1,1,0,6.51421188630491
"1941",0,1,0,0,0,0,0,8.33333333333333
"1942",0,1,1,0,0,0,0,1
"1943",0,1,0,0,0,0,0,31.1658001155402
"1944",0,0,1,0,0,0,0,1
"1945",1,0,1,0,0,0,0,55.7744610281924
"1946",0,1,0,0,1,0,1,3.53370786516854
"1947",0,1,1,0,0,0,0,5.3698224852071
"1948",0,1,1,0,1,0,0,3.16008614501077
"1949",0,0,0,0,1,0,1,25.5265957446809
"1950",0,1,0,0,0,0,1,16.0358361774744
"1951",0,0,0,0,1,0,1,30.4583333333333
"1952",0,0,1,0,0,0,0,1.87479496992892
"1953",0,1,0,0,1,0,1,1
"1954",0,0,0,0,0,0,1,17.2417777777778
"1955",1,0,0,0,1,0,0,1.9020942408377
"1956",0,0,1,0,1,0,1,12.8401667824878
"1957",0,0,0,0,1,1,0,10.0226130653266
"1958",0,0,1,0,0,0,1,27.1093355761144
"1959",0,0,0,0,1,0,1,27.6481947942905
"1960",0,1,0,0,1,1,0,9.36623376623377
"1961",0,0,0,0,0,0,0,34.9027635619243
"1962",1,0,0,0,0,0,0,35.5066755674232
"1963",0,0,1,1,0,0,1,34.5863821138211
"1964",0,1,1,0,0,0,0,3.99325463743676
"1965",0,1,1,0,0,0,0,4.43630017452007
"1966",0,0,0,0,1,0,1,3.03804347826087
"1967",0,1,1,0,1,0,1,6.98665297741273
"1968",1,1,1,0,0,0,0,34.4802761341223
"1969",0,1,0,0,1,0,1,1.80605381165919
"1970",0,1,0,0,0,0,0,28.8164992067689
"1971",1,0,0,1,0,0,1,16.8265306122449
"1972",0,0,0,0,0,0,1,56.5621165644172
"1973",0,0,0,0,1,0,0,2.97988505747126
"1974",0,0,0,0,0,0,0,50.0301850048685
"1975",0,0,0,0,1,1,0,2.045
"1976",0,0,0,1,0,0,1,15.2509960159363
"1977",1,1,1,0,0,0,0,1
"1978",1,0,1,0,0,0,0,67.8123044838373
"1979",0,0,0,0,0,0,0,27.0652431791222
"1980",0,0,1,0,0,0,0,30.8302638128422
"1981",0,0,0,0,0,0,0,50.4326052210975
"1982",0,0,0,0,1,0,1,30.3035878564857
"1983",0,1,0,1,0,0,1,8.65254237288136
"1984",0,0,1,0,0,0,0,23.360237388724
"1985",0,0,0,0,0,0,0,57.2757009345794
"1986",0,0,0,0,0,1,0,11.0265306122449
"1987",0,0,0,0,1,0,1,29.0120663650075
"1988",1,0,1,0,0,0,0,42.9652327637006
"1989",0,0,1,0,1,0,0,8.53658536585366
"1990",0,0,1,0,0,0,0,27.9557195571956
"1991",0,0,0,0,1,1,0,18.3941798941799
"1992",0,1,1,0,1,0,0,6.50468637346792
"1993",0,1,1,0,1,0,1,6.05474860335196
"1994",0,1,0,0,1,0,0,1.99009900990099
"1995",1,1,0,0,1,1,0,1
"1996",0,0,0,0,1,0,0,1
"1997",0,0,0,0,1,0,0,11.4150197628458
"1998",0,0,1,0,1,0,0,1
"1999",0,0,0,0,1,0,0,6.90101156069364
"2000",1,0,1,1,0,0,1,27.3033333333333
"2001",1,1,0,0,1,0,1,1
"2002",0,1,0,0,1,1,0,1
"2003",0,1,0,0,0,0,0,3.06834361651637
"2004",0,1,1,0,1,0,0,1
"2005",0,0,1,0,0,0,0,65.8253212755831
"2006",0,1,1,1,0,0,1,39.6334975369458
"2007",0,0,0,0,0,0,0,30.7624177139437
"2008",0,0,0,0,1,0,1,30.3688925081433
"2009",0,0,0,0,1,1,0,2.29899497487437
"2010",0,0,0,0,1,1,0,1.81728395061728
"2011",0,0,1,0,1,0,1,4.31610337972167
"2012",0,1,1,1,0,0,1,59.5944881889764
"2013",0,0,0,0,0,0,0,49.7535971223022
"2014",0,1,1,0,1,0,1,1
"2015",0,0,0,0,1,0,1,16.6305329719964
"2016",0,1,1,1,0,0,1,17.1536491677337
"2017",0,0,1,0,1,1,0,1
"2018",0,0,1,0,1,0,0,1.84860120680197
"2019",0,0,0,0,1,0,1,24.511091393079
"2020",0,1,0,0,0,0,0,2.6551912568306
"2021",1,1,0,0,0,0,0,42.3286681715576
"2022",0,1,0,0,1,0,1,1
"2023",0,1,1,0,1,0,0,10.7721088435374
"2024",1,0,1,0,0,0,0,27.9685646500593
"2025",0,0,0,0,0,0,0,48.3686964795433
"2026",0,0,0,0,0,0,0,36.2131578947368
"2027",1,0,1,0,1,0,0,2.0206847360913
"2028",0,0,1,0,1,0,1,3.24169986719788
"2029",0,0,1,0,1,0,0,25.4601895734597
"2030",1,1,0,0,0,0,0,25.0613496932515
"2031",0,0,0,0,1,0,0,49.7195796460177
"2032",0,0,0,0,1,0,1,1
"2033",0,0,0,1,0,0,1,7.3747870528109
"2034",0,1,1,0,1,0,0,1
"2035",0,0,0,0,0,0,0,54.4686800894855
"2036",0,0,1,0,0,0,1,30.5158339197748
"2037",0,1,1,0,0,0,0,10.2338914256722
"2038",0,0,0,0,1,0,0,9.35752688172043
"2039",1,1,1,1,0,0,1,9.82799325463744
"2040",0,1,1,0,1,1,0,1
"2041",0,0,0,0,1,1,0,2.96992481203008
"2042",1,0,1,0,0,0,0,38.5540897097625
"2043",0,0,0,0,1,0,0,16.1498002663116
"2044",1,0,1,0,0,0,0,3.53979968371112
"2045",0,0,0,0,0,0,1,36.88919164396
"2046",0,0,1,0,0,0,0,33.9379027533685
"2047",0,1,0,1,0,0,1,9.22820512820513
"2048",0,0,0,0,0,0,1,28.2615230460922
"2049",0,0,0,1,0,0,1,3.03709949409781
"2050",0,1,1,0,1,0,0,2.12071240105541
"2051",1,1,0,1,0,0,1,4.06746031746032
"2052",0,1,0,0,0,0,0,1
"2053",0,0,1,0,1,0,0,8.01635883905013
"2054",0,0,0,0,0,0,1,3.6186117467582
"2055",0,0,0,0,1,0,1,2.23753894080997
"2056",0,1,0,0,1,0,1,9.36679245283019
"2057",0,1,0,0,1,0,1,4.20869565217391
"2058",0,0,0,0,0,0,0,20.2948636651871
"2059",1,1,1,0,0,0,0,1
"2060",1,1,0,1,0,0,1,21.9775280898876
"2061",0,0,0,0,1,0,0,9.09674027339643
"2062",0,0,0,0,1,0,1,9.39928057553957
"2063",0,0,0,0,1,1,0,32.0857142857143
"2064",1,1,0,0,1,0,0,1
"2065",1,0,0,0,0,0,0,52.9614864864865
"2066",1,1,1,0,0,0,0,1
"2067",0,1,1,0,1,0,0,1
"2068",0,0,0,0,1,0,0,26.2752355316285
"2069",0,0,0,0,1,0,0,25.569848661234
"2070",0,1,0,1,0,0,1,37.5847176079734
"2071",0,1,1,1,0,0,1,18.4955863808323
"2072",0,0,0,0,1,0,1,16.8315315315315
"2073",0,0,0,0,1,0,0,53.9466501240695
"2074",0,0,0,0,1,0,1,1
"2075",0,1,0,0,1,0,1,1.86648501362398
"2076",0,0,1,0,1,0,0,28.8587912087912
"2077",0,0,1,1,0,0,1,6.03441295546559
"2078",1,0,1,0,0,0,0,31.0359457866824
"2079",0,1,1,0,0,0,0,32.6590038314176
"2080",0,0,1,0,1,0,0,31.5376166941241
"2081",0,0,0,0,1,1,0,4.15263157894737
"2082",0,0,1,0,1,0,0,25.0320699708455
"2083",0,1,1,0,1,0,0,12.4761904761905
"2084",0,1,1,0,0,0,0,7.50606585788562
"2085",0,0,1,0,0,0,0,28.6731154102735
"2086",1,1,1,1,0,0,1,7.54761904761905
"2087",0,0,0,0,1,0,1,42.5238893545683
"2088",0,0,0,0,0,0,0,55.7949743003998
"2089",1,1,1,0,0,0,0,1
"2090",0,0,0,0,0,0,0,53.9542892924233
"2091",1,1,1,0,0,0,0,32.862962962963
"2092",0,0,0,0,1,1,0,24.3925925925926
"2093",0,1,1,1,0,0,1,3.54192229038855
"2094",1,0,0,0,1,0,0,10.4573594440935
"2095",0,0,0,0,0,0,0,41.2895015906681
"2096",0,1,0,0,1,0,0,1
"2097",1,1,1,0,1,0,0,1.89152298850575
"2098",1,1,1,0,0,0,0,2.19111630625365
"2099",1,1,1,0,0,0,0,35.0764997248211
"2100",1,1,0,0,0,0,0,71.8182683158896
"2101",1,0,1,0,1,0,0,11.1363057324841
"2102",1,1,0,0,0,0,0,10.8952426717924
"2103",0,0,0,0,1,0,0,29.8604783599089
"2104",0,1,1,0,1,0,1,3.73279352226721
"2105",0,1,1,0,0,0,0,10.6199501246883
"2106",0,1,0,0,0,0,0,2.93796159527326
"2107",0,1,0,0,0,0,0,32.3105164903547
"2108",0,0,1,0,0,0,0,35.7926701570681
"2109",1,1,0,0,0,0,0,30.5828970331588
"2110",0,0,0,1,0,0,1,51.2361396303901
"2111",0,0,0,0,1,0,1,6.66082802547771
"2112",0,0,0,1,0,0,1,11.8891069676153
"2113",0,0,0,0,0,0,0,40.6996430392657
"2114",0,1,0,0,1,0,0,2.10843373493976
"2115",0,0,0,0,0,0,0,32.355052457206
"2116",1,0,0,0,0,0,0,53.464916708733
"2117",0,0,0,0,0,0,0,58.192348565356
"2118",0,0,1,1,0,0,1,32.164994425864
"2119",0,0,1,0,0,0,0,4.05901820187534
"2120",0,0,1,0,0,0,0,61.4900473933649
"2121",0,0,0,0,1,1,0,7.81975308641975
"2122",0,0,1,0,0,0,0,11.4098269123395
"2123",0,0,0,1,0,0,1,5.00998003992016
"2124",0,1,1,0,1,0,0,1.87572406529752
"2125",0,0,0,1,0,0,1,1
"2126",0,0,1,0,1,0,1,27.1659232827832
"2127",0,0,1,0,0,0,1,2.69659442724458
"2128",0,1,0,0,1,1,0,1
"2129",1,1,0,0,0,0,0,8.67890995260663
"2130",0,1,1,0,1,0,0,12.1986215538847
"2131",0,1,1,0,0,0,0,50.8478605388273
"2132",0,0,0,0,1,0,1,2.30316248636859
"2133",0,1,1,0,0,0,0,19.858511837655
"2134",0,0,0,0,1,0,1,18.0666003976143
"2135",1,0,1,0,0,0,0,49.3249400479616
"2136",0,0,0,0,1,1,0,21.7927710843373
"2137",1,1,0,0,0,0,0,36.7478005865103
"2138",0,1,1,0,1,0,0,1
"2139",0,1,1,1,0,0,1,1
"2140",0,1,0,0,0,0,0,5.18477103301384
"2141",0,1,1,0,0,0,0,33.3732957216737
"2142",0,0,1,0,0,0,0,22.7402733964248
"2143",0,0,0,0,1,0,1,45.1581532416503
"2144",1,1,1,0,0,0,0,7.30238095238095
"2145",0,0,0,0,1,1,0,13.7853535353535
"2146",1,1,1,0,0,0,0,53.4390595009597
"2147",1,1,0,0,1,0,0,30.9221668742217
"2148",0,0,1,0,1,0,1,11.6115427302997
"2149",0,0,0,0,1,0,1,31.5091743119266
"2150",0,1,1,0,1,0,0,1
"2151",0,1,0,0,0,0,0,35.1776315789474
"2152",0,0,0,0,1,1,0,9.17258883248731
"2153",0,0,1,0,1,0,0,5.13931681178834
"2154",0,0,1,0,0,0,1,15.8291139240506
"2155",0,0,1,0,1,0,1,5.1080817916261
"2156",0,0,0,0,0,0,0,7.35790884718499
"2157",1,1,0,0,1,0,0,4.437374749499
"2158",1,0,0,0,0,0,0,30.1854942233633
"2159",0,1,1,0,0,0,0,1
"2160",0,1,0,0,1,0,0,25.3252944475603
"2161",0,0,1,0,0,0,1,32.0959409594096
"2162",0,0,0,0,1,0,1,10.7116512992456
"2163",0,0,1,0,0,0,0,11.8625911385306
"2164",0,0,0,0,0,0,0,13.5354651162791
"2165",0,0,0,0,1,0,1,18.9105351170569
"2166",1,0,1,0,1,0,0,40.7345319936542
"2167",0,0,1,0,1,0,0,1.97938877043355
"2168",0,0,0,0,0,1,0,34.5773195876289
"2169",0,1,1,0,0,0,0,2.79858464888405
"2170",0,1,0,0,1,0,0,10.9245283018868
"2171",0,0,1,0,1,0,1,21.0652610441767
"2172",0,1,1,0,1,0,0,7.11035758323058
"2173",0,0,0,0,1,0,1,27.3423760523854
"2174",0,0,0,0,0,0,1,18.1238471673254
"2175",0,1,1,0,0,0,0,19.4840271055179
"2176",0,0,0,0,0,0,0,16.6074534161491
"2177",1,0,1,0,0,0,0,41.9209968186638
"2178",0,0,1,0,1,1,0,43.4285714285714
"2179",0,0,0,0,0,0,1,33.3965517241379
"2180",1,1,1,1,0,0,1,3.07312252964427
"2181",0,1,0,0,1,0,0,24.4848942598187
"2182",0,1,0,0,1,0,1,4.50579470198675
"2183",1,1,1,1,0,0,1,1.71868583162218
"2184",0,0,0,0,1,0,0,23.1469957081545
"2185",1,1,0,0,1,0,1,1.42394578313253
"2186",0,1,0,0,1,0,1,2.05716878402904
"2187",0,1,1,0,1,0,0,1
"2188",0,1,1,0,0,0,0,32.8662092624357
"2189",0,0,1,0,1,0,1,1
"2190",0,1,1,0,0,0,0,71.6392496392496
"2191",0,1,0,0,1,1,0,1
"2192",0,1,1,0,0,0,0,54.3546453546454
"2193",0,1,0,0,1,1,0,1
"2194",0,0,0,0,1,0,1,8.00091324200913
"2195",0,1,1,0,0,0,0,11.1050955414013
"2196",0,1,1,0,0,0,0,21.6958614051973
"2197",0,1,1,0,0,0,0,10.8508875739645
"2198",0,0,1,0,1,0,1,1
"2199",0,0,1,0,1,0,0,25.6001164144354
"2200",0,0,0,0,1,0,1,11.7631205673759
"2201",1,0,1,1,0,0,1,5.98648648648649
"2202",0,0,0,1,0,0,1,48.1158940397351
"2203",0,1,0,0,0,0,0,49.0030287733468
"2204",0,1,1,0,0,0,0,57.3395498392283
"2205",0,0,0,0,1,1,0,19.4935064935065
"2206",1,0,0,0,0,1,0,28.5836575875486
"2207",1,1,1,0,1,0,0,1
"2208",0,0,0,0,1,0,1,4.29707495429616
"2209",0,0,1,0,1,0,0,1
"2210",0,0,1,0,1,0,1,4.16400709219858
"2211",0,0,1,0,1,1,0,37.9266503667482
"2212",1,1,1,0,1,0,0,1
"2213",0,1,1,0,1,0,1,1
"2214",0,0,0,0,0,1,0,9.02822580645161
"2215",1,1,1,0,0,0,0,2.18244949494949
"2216",0,0,0,0,1,1,0,1.72481572481572
"2217",1,1,0,0,1,0,0,1
"2218",1,1,1,0,0,0,0,15.9043161726469
"2219",1,1,1,0,0,0,0,2.95507399577167
"2220",0,0,1,0,1,0,1,8.47135217723453
"2221",0,1,0,0,0,0,0,8.84182776801406
"2222",1,1,0,0,0,0,0,27.7611056268509
"2223",0,1,0,0,0,0,0,2.88423153692615
"2224",0,1,0,0,1,0,0,22.0124555160142
"2225",0,0,0,0,0,0,0,47.6225462703309
"2226",0,1,0,0,1,1,0,15.053164556962
"2227",0,1,1,0,1,0,0,1
"2228",0,1,1,0,0,0,0,20.7940446650124
"2229",0,1,1,1,0,0,1,19.7464212678937
"2230",0,0,0,0,1,0,1,8.82433668801464
"2231",0,1,1,0,1,0,0,1
"2232",1,0,0,0,0,0,0,13.1686372121966
"2233",0,0,0,0,1,0,0,2.05718370264475
"2234",0,0,0,0,1,0,1,6.31717171717172
"2235",0,0,0,0,1,0,0,7.37938439513243
"2236",0,0,0,0,0,0,0,9.79078694817658
"2237",1,1,1,0,0,0,0,18.9415515409139
"2238",0,0,0,0,0,0,0,15.443390634262
"2239",0,1,1,0,1,1,0,19.3041237113402
"2240",0,0,1,0,0,0,1,46.3239171374765
"2241",0,1,0,0,1,1,0,1
"2242",0,0,1,0,1,1,0,9.17179487179487
"2243",0,0,0,0,0,0,0,21.0914702581369
"2244",0,0,1,0,0,0,0,20.6593341260404
"2245",1,0,0,0,0,0,0,49.9300837026096
"2246",0,0,0,0,1,0,1,2.75038759689923
"2247",0,0,1,0,0,0,0,45.5956746591443
"2248",0,0,0,0,1,0,1,12.8723608445297
"2249",1,1,1,0,0,0,0,1.80446927374302
"2250",1,0,1,0,0,0,0,60.4461756373938
"2251",1,1,0,0,1,0,0,1.89537329127235
"2252",0,0,1,0,1,0,0,50.890404040404
"2253",1,1,0,1,0,0,1,28.2739726027397
"2254",0,1,0,1,0,0,1,3.96082474226804
"2255",0,0,1,0,0,0,0,32.5391250770179
"2256",0,0,0,0,1,0,1,10.6978260869565
"2257",1,0,0,0,1,0,1,17.3671013039117
"2258",0,0,1,0,1,0,0,31.6347270615563
"2259",0,0,0,0,0,0,0,10.2613861386139
"2260",1,1,1,0,0,0,0,49.0462577962578
"2261",0,0,1,0,0,0,0,25.2300390843104
"2262",0,1,1,1,0,0,1,5.33544303797468
"2263",0,1,1,0,0,0,1,1
"2264",0,1,0,1,0,0,1,1.90965346534653
"2265",0,1,1,0,1,0,0,4.83492822966507
"2266",0,1,0,0,1,1,0,3.80835380835381
"2267",0,1,1,0,1,1,0,14.4025
